Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000168078.12,284.6727887931452,3.672727224536279,0.588877120651739,6.236831243284664,4.4652323334560694e-10,9.172091352053189e-08
ENSG00000138778.16,487.9556723197352,3.0574781627327416,0.4907716885827824,6.229939977919106,4.666139132956483e-10,9.508098388442766e-08
ENSG00000111206.15,769.5705305344351,4.267057217250455,0.6864957931947703,6.2157077429312375,5.109382507524419e-10,1.0328657289615435e-07
ENSG00000109674.6,74.54738493155561,4.143433841146899,0.6671027348675574,6.211088074716874,5.261896922827788e-10,1.0553210749712329e-07
ENSG00000101057.18,1208.4552563675725,4.040825573138384,0.6511441452636811,6.205731254025252,5.444314753882634e-10,1.0833761023136295e-07
ENSG00000117984.17,12570.204224021181,1.7213134640224912,0.2783075048021115,6.18493369500193,6.212857803688234e-10,1.2172900085980233e-07
ENSG00000138755.7,10560.459695542348,4.6904128236336105,0.7596403778020117,6.174517522627126,6.636582110974441e-10,1.2903846026612978e-07
ENSG00000087586.20,561.5250952556926,3.2079377827850095,0.5200792606745568,6.168170941145063,6.908443767517241e-10,1.3330679636547854e-07
ENSG00000146070.19,591.7055675955512,2.648632316276409,0.4300493861395468,6.158902678719216,7.325072244619678e-10,1.4028339484414124e-07
ENSG00000286208.2,137.40070331063998,-8.93609261504631,1.4522909987739092,-6.153100599391285,7.59825734758027e-10,1.4442926335837093e-07
ENSG00000163884.6,351.2420400577309,-2.3154864494839797,0.3765398935778028,-6.149378828051166,7.778698653853604e-10,1.467638766017075e-07
ENSG00000172478.20,839.1222128381429,5.838869915861203,0.9497246121407548,6.147961041780233,7.848530375176992e-10,1.4699258616627437e-07
ENSG00000127743.7,217.7611886452679,-4.080761246203673,0.6648938435545724,-6.137462823219444,8.384983343463077e-10,1.5476370343575944e-07
ENSG00000164128.9,1155.4859818684279,-4.178204922033263,0.6806880277154558,-6.138208330262943,8.345737052335614e-10,1.5476370343575944e-07
ENSG00000088325.18,1186.614882463774,3.8742709150206105,0.6318513929833173,6.131617272738849,8.699017482518341e-10,1.5940480165267963e-07
ENSG00000143476.20,398.88215442383586,3.2918745859645395,0.5375122466354372,6.124278296113361,9.109555685499108e-10,1.6573535204667697e-07
ENSG00000171310.11,1955.6250729104245,2.497349251555431,0.4082961647246694,6.116514107448191,9.564442343411736e-10,1.7277724179364564e-07
ENSG00000262406.4,565.8089734837789,4.697394139703268,0.7684511881831928,6.112807439089345,9.789346801120664e-10,1.7372084813805232e-07
ENSG00000156234.9,1836.136663295375,5.254639774168169,0.8595869069766856,6.112982563507903,9.778605906530042e-10,1.7372084813805232e-07
ENSG00000174326.17,142.18010508619037,-3.06474479972593,0.5014071519937964,-6.112287763625374,9.821287790773637e-10,1.7372084813805232e-07
ENSG00000158458.23,310.1584506392429,-2.516277495330618,0.41213865356900875,-6.105414946014742,1.025339458761269e-09,1.801132507179882e-07
ENSG00000165621.11,46.914588338987436,-2.3885930989293356,0.3914543689730978,-6.101842994358019,1.048523463356318e-09,1.8292425435033407e-07
ENSG00000221955.13,591.6692160936993,1.9203324391178036,0.31480512720202963,6.100067226304764,1.0602386458510118e-09,1.8370978604402124e-07
ENSG00000167553.19,2755.011328625378,2.073494830871106,0.34002041753596174,6.0981480050438615,1.0730437351919889e-09,1.846722768856429e-07
ENSG00000168004.12,367.68376628623395,-3.235654171337059,0.5315252780560793,-6.087488789189208,1.146954045240117e-09,1.9606756031081223e-07
ENSG00000103257.12,2571.590314262894,2.878953013296811,0.47580677602498306,6.050676783858258,1.4423858159330948e-09,2.449267274508791e-07
ENSG00000080986.15,287.14876170437384,2.991832723564645,0.4952440867538858,6.041127604722825,1.5304088108821682e-09,2.581526014700643e-07
ENSG00000011426.13,1342.1878034428134,4.35184843470722,0.7206198434944738,6.039034969678285,1.5503864586965687e-09,2.598019308517125e-07
ENSG00000186074.21,194.90506610857966,2.8577017795885626,0.47359652288038323,6.034042991296064,1.5990749240604848e-09,2.662093947107491e-07
ENSG00000277494.4,831.842008931915,-3.2835105644355527,0.5452746384162689,-6.021755521167084,1.7253537161802996e-09,2.8536678249888583e-07
ENSG00000090889.14,431.8305651836951,4.166985487261224,0.6926705146733523,6.015826282466029,1.7897142069460338e-09,2.9410200364595117e-07
ENSG00000174680.10,93.74492671554962,-5.94231008906885,0.9887799777368386,-6.009739500055271,1.8582166427583762e-09,3.0340151351088846e-07
ENSG00000186301.8,188.2707927164913,-2.3622415285748284,0.3933897681703577,-6.004837237027116,1.9152393629433677e-09,3.1072013893968484e-07
ENSG00000138316.13,140.50366220900727,3.4015620231416865,0.566800795033026,6.001336012493572,1.95700528069228e-09,3.154865918007156e-07
ENSG00000251141.7,101.47303553813798,-2.18009589412713,0.3634510879124854,-5.998319902269959,1.993694684416097e-09,3.1937985727523526e-07
ENSG00000168476.14,1115.775548385994,1.4000545633991448,0.2335380609548133,5.99497382857023,2.0351821607888434e-09,3.2398828010907893e-07
ENSG00000134690.13,428.4858531705457,3.221355810221366,0.537464229378549,5.993618987343784,2.052218807523529e-09,3.246712127107566e-07
ENSG00000198814.16,587.6834477079475,1.6448763009349483,0.2745161108466066,5.991911716445918,2.0738850753376794e-09,3.2607362193781504e-07
ENSG00000128606.14,385.31723997484187,-2.44859283876113,0.40942650971647915,-5.980542980611438,2.2239503339714488e-09,3.4553055546502204e-07
ENSG00000104321.13,23.81174956603115,4.2678202366998805,0.7136246434916451,5.980483263327561,2.2247658551397123e-09,3.4553055546502204e-07
ENSG00000139144.13,579.7050734659156,-3.2622676776342767,0.5465343227785431,-5.969007876850498,2.3870058969338325e-09,3.6848137697455544e-07
ENSG00000039139.11,187.28610796674488,-3.502284595329512,0.5870590687472826,-5.965812950991438,2.434190119193834e-09,3.735015453372659e-07
ENSG00000104368.21,3870.866754370082,-2.2860621390805647,0.3840313775851627,-5.9528004025494194,2.635926962855779e-09,4.020341058137698e-07
ENSG00000205420.12,340.0886730535916,4.743995749055249,0.7971489570186219,5.951203607915436,2.661777011240029e-09,4.03560251507707e-07
ENSG00000138131.6,682.6229330270191,-1.915638609497981,0.32218350195916706,-5.945799824786699,2.7511018208773756e-09,4.1463499692051853e-07
ENSG00000099769.8,52.123762145193844,-3.220324816337248,0.5424045380358942,-5.937127347788046,2.9005936369007353e-09,4.3459423838528606e-07
ENSG00000186847.7,17095.942849107087,-3.1453928390947654,0.530017285877941,-5.934509916756046,2.9472451869318486e-09,4.390016500370825e-07
ENSG00000152527.16,1032.613509643216,-2.4768082480635893,0.4175345169650699,-5.9319844166818765,2.992950369503363e-09,4.4321766780011725e-07
ENSG00000162063.15,575.214476238738,2.5755001753124107,0.43448619640064445,5.927691596760221,3.0722279336182492e-09,4.497282626275312e-07
ENSG00000249661.1,115.44555741700506,-3.704100061292969,0.6248764226239605,-5.9277321518050465,3.0714695035195933e-09,4.497282626275312e-07
ENSG00000154736.8,1475.079882604987,-1.9582933367271516,0.3314454000950268,-5.908343685462826,3.4556449310661855e-09,5.029641830810675e-07
ENSG00000070031.5,32.945800723152196,3.4633895468864884,0.5866863917234545,5.9033064269863305,3.5628761562513993e-09,5.120113906582577e-07
ENSG00000164733.25,27324.20650171269,1.6636254990943715,0.2818903580809836,5.901675780682192,3.598277651568681e-09,5.120113906582577e-07
ENSG00000094804.14,456.0272290544615,3.565654490174623,0.6045498340822076,5.898032369139249,3.6786182124950405e-09,5.120113906582577e-07
ENSG00000145050.20,2339.3062635968936,1.3680662081221462,0.23187837485725005,5.899930120539964,3.6365555948390327e-09,5.120113906582577e-07
ENSG00000128965.14,102.0445296011118,2.947799622568534,0.49937455645535017,5.9029832106235895,3.569866165849884e-09,5.120113906582577e-07
ENSG00000223485.6,129.9334856911494,2.5743951190238348,0.43644900167833883,5.898501564041046,3.668174906884902e-09,5.120113906582577e-07
ENSG00000188517.18,183.1971453911451,-3.7016584850636622,0.6276042559358631,-5.89807741112888,3.677614416686867e-09,5.120113906582577e-07
ENSG00000299732.1,47.822052008015575,-6.547889466424696,1.1098405147517114,-5.899847211731642,3.638383402752744e-09,5.120113906582577e-07
ENSG00000159176.16,14907.473619091317,-1.7459802150838486,0.29609038868585286,-5.8967811242812935,3.706610036337397e-09,5.131036099758143e-07
ENSG00000284753.4,162.8234042000701,2.6954315844649868,0.4572205534934381,5.895254629019364,3.741040398317717e-09,5.150704864083815e-07
ENSG00000291119.2,44.478858682462594,-4.343068242275555,0.7368367420164308,-5.894206945205114,3.7648510335154516e-09,5.155619391111401e-07
ENSG00000100985.9,2691.950721880941,4.2568303083271255,0.722993923495126,5.887781584316209,3.914139215674953e-09,5.331392511361323e-07
ENSG00000170959.16,31.968999659597195,-3.4679252030021868,0.5907105594488801,-5.870768936715275,4.3377849127714716e-09,5.85503366523853e-07
ENSG00000129173.15,147.84623958401454,4.635605357649728,0.789642638458502,5.870510445964655,4.3445540525699115e-09,5.85503366523853e-07
ENSG00000180660.10,180.34323977670584,-3.789360244825757,0.646062376557102,-5.865316387899638,4.482770846534848e-09,5.97804482890519e-07
ENSG00000050555.21,693.1219377987526,-3.3202525336645015,0.5660737377181894,-5.865406416924141,4.480339077138674e-09,5.97804482890519e-07
ENSG00000174498.16,61.608527807927125,-4.876176119357193,0.833281506178431,-5.851775280265316,4.863534739397649e-09,6.452036111833204e-07
ENSG00000111341.12,84547.51266938867,-2.9032172866198973,0.49620000494349054,-5.850901365771911,4.889161130298561e-09,6.452426069939619e-07
ENSG00000007402.14,254.56989403353728,-2.0220079307640626,0.34589198246149555,-5.845778547321927,5.042044514036557e-09,6.619892567887893e-07
ENSG00000275385.3,988.8765639651547,5.275522893510641,0.9039318260185306,5.83619554225375,5.340621436389875e-09,6.975947108014693e-07
ENSG00000137573.16,6344.158199100172,2.590711927094462,0.4441406245432563,5.833089305349378,5.44104266815718e-09,7.070857030644467e-07
ENSG00000197409.9,26.104209751938637,4.2821002846103084,0.7344316945179742,5.8304949480982815,5.5263212077625424e-09,7.145224745325873e-07
ENSG00000129757.17,2327.590756528961,-2.4739665968344564,0.4248116338886084,-5.823679013186267,5.756609086892201e-09,7.294855226479166e-07
ENSG00000197308.10,206.74252278952548,-3.925464958029004,0.6740145868910364,-5.824005940488063,5.745353252780671e-09,7.294855226479166e-07
ENSG00000185585.22,2407.053053746551,-1.4729797655245855,0.25288788676992546,-5.824635510773538,5.723737955063969e-09,7.294855226479166e-07
ENSG00000109805.12,340.80664657060595,3.0623198603876443,0.5257088377286626,5.825125317691955,5.706975947283691e-09,7.294855226479166e-07
ENSG00000142945.15,614.7482371702275,3.931960425658147,0.6766403813507629,5.811004684362552,6.209902575030347e-09,7.791745245743741e-07
ENSG00000165821.13,560.5775237131888,-1.9561868139744953,0.3366086923057635,-5.811456622152716,6.193158186826905e-09,7.791745245743741e-07
