Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Molecular_Function_2023,Tau Protein Binding (GO:0048156),4/39,0.8908340025953394,0.9999946343044456,0,0,0.5990529795407844,0.0692488311966849,CDK5;APOE;TTBK1;LGMN
GO_Molecular_Function_2023,Calcium-Dependent Phospholipid Binding (GO:0005544),5/47,0.8912528518433998,0.9999946343044456,0,0,0.6239480465317188,0.0718333337865782,RPH3A;CPNE5;CPNE7;DYSF;SYT8
GO_Molecular_Function_2023,Purine Ribonucleoside Triphosphate Binding (GO:0035639),67/476,0.8917303334444585,0.9999946343044456,0,0,0.8563797803020554,0.098133851195158,ARF4;DYRK2;KIF14;SMC4;RERG;RND1;IFIH1;TUBA1C;RAB42;PDK4;RAC2;ABCD1;TGM2;MAP4K1;GBP5;ARL11;DAPK1;TAP1;DARS2;TUBG2;HASPIN;SYN2;NME1;ZAP70;TUBB2B;ARL4A;RAB31;RAP2B;OAS1;KIFC1;OAS2;OAS3;RHOJ;BTK;SIK1;MCM6;SIK2;TARS1;PIF1;BLM;HSPA4L;AGAP2;WNK4;ABCB8;ATP1A2;AK5;STK4;NUAK2;MTHFD1L;PGK1;GBP1;GBP4;HSPA8;GCH1;PLK1;SEPTIN6;TUBB4A;GCK;SRPK1;MFHAS1;P2RX6;P2RX5;RAD51;STK17B;TRIP13;MYO1F;NEK11
GO_Molecular_Function_2023,Protein Tyrosine Kinase Binding (GO:1990782),10/85,0.8922603861091963,0.9999946343044456,0,0,0.6985380116959065,0.0796314307406297,ANGPT4;CD4;PCNA;BANK1;FCRL3;MST1;CEACAM4;ITGAX;NOX4;NRG1
GO_Molecular_Function_2023,Chloride Channel Regulator Activity (GO:0017081),1/13,0.8965713618982466,0.9999946343044456,0,0,0.4369988545246277,0.047710393735963,WNK4
GO_Molecular_Function_2023,Histone H3K9 Demethylase Activity (GO:0032454),1/13,0.8965713618982466,0.9999946343044456,0,0,0.4369988545246277,0.047710393735963,PHF8
GO_Molecular_Function_2023,Nuclear Vitamin D Receptor Binding (GO:0042809),1/13,0.8965713618982466,0.9999946343044456,0,0,0.4369988545246277,0.047710393735963,MED14
GO_Molecular_Function_2023,Phosphatidylinositol Phosphate Kinase Activity (GO:0016307),1/13,0.8965713618982466,0.9999946343044456,0,0,0.4369988545246277,0.047710393735963,PIK3C2G
GO_Molecular_Function_2023,"Phosphatidylinositol-3,5-Bisphosphate Phosphatase Activity (GO:0106018)",1/13,0.8965713618982466,0.9999946343044456,0,0,0.4369988545246277,0.047710393735963,MTMR7
GO_Molecular_Function_2023,tRNA Methyltransferase Activity (GO:0008175),1/13,0.8965713618982466,0.9999946343044456,0,0,0.4369988545246277,0.047710393735963,TRMT9B
GO_Molecular_Function_2023,Ubiquitin-Ubiquitin Ligase Activity (GO:0034450),1/13,0.8965713618982466,0.9999946343044456,0,0,0.4369988545246277,0.047710393735963,PELI2
GO_Molecular_Function_2023,Ubiquitination-Like Modification-Dependent Protein Binding (GO:0140035),1/13,0.8965713618982466,0.9999946343044456,0,0,0.4369988545246277,0.047710393735963,LAPTM5
GO_Molecular_Function_2023,Phosphatidylinositol Bisphosphate Binding (GO:1902936),11/93,0.8972912701421205,0.9999946343044456,0,0,0.7027233606714005,0.0761574711703877,RPH3A;JPH2;OBSCN;GSDMA;GSN;CGAS;MAPT;PLEKHA4;PFN1;SNX20;MYO1G
GO_Molecular_Function_2023,Manganese Ion Binding (GO:0030145),5/48,0.9016004845076836,0.9999946343044456,0,0,0.6094012555375315,0.0631240848968208,FEN1;DYRK2;ABL2;XXYLT1;ABO
GO_Molecular_Function_2023,Cyclosporin A Binding (GO:0016018),2/23,0.9027746617857036,0.9999946343044456,0,0,0.4993154761904761,0.0510711356733001,PPIF;PPIL6
GO_Molecular_Function_2023,Disordered Domain Specific Binding (GO:0097718),2/23,0.9027746617857036,0.9999946343044456,0,0,0.4993154761904761,0.0510711356733001,KCNA1;GAPDH
