Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Regulation Of T Cell Activation (GO:0050863)	34/62	2.491165e-12	1.140206e-08	0	0	6.427895e+00	1.717422e+02	SIRPG;PTPN22;THY1;VTCN1;SIRPB1;HSPD1;IL4I1;MYDGF;HLA-DMB;SIT1;CCL5;TBX21;TNFSF11;CCL2;TIGIT;HLA-DOB;JAK3;HLA-DQA2;PAG1;CCR2;HLA-DPA1;TNFSF18;CRTAM;LAPTM5;CYRIB;LAX1;CD2;CD4;LCK;HLA-DRA;TNFSF9;PRKCQ;TNFSF8;HLA-DQB2
GO_Biological_Process_2023	Positive Regulation Of Cytokine Production (GO:0001819)	97/320	8.803688e-11	2.014724e-07	0	0	2.321982e+00	5.376146e+01	CD86;TRAF3IP3;CSF2;CD80;SERPINE1;PNP;IL12B;CCBE1;GBP5;SLC11A1;CYBA;TYROBP;IL23A;CD226;PRKCQ;IL6ST;PLA2R1;CARD11;CD274;GATA4;GATA3;HIF1A;LY9;RASGRP1;INAVA;IRAK1;CLEC7A;HMOX1;SLAMF6;DRD2;ELANE;SLAMF1;EGR1;AFAP1L2;TSLP;CRTAM;ISG15;CYRIB;POU2F2;PTPRC;TNFSF4;CLEC6A;CNTN1;HPSE;MYD88;ITK;HILPDA;CGAS;PTPN22;C1QTNF4;IFIH1;MYDGF;CCR7;IKBKE;CCR2;HAVCR2;HLA-DPA1;IL10;FCER1G;SYK;RIPK2;NFAM1;IL18;MMP8;FGR;SLC7A5;TMIGD2;IFNG;IRF4;IRF1;IRF7;TLR8;XCL1;IRF5;TLR6;LCP1;LTB;GAPDH;NOD2;HSPD1;IL12RB1;TIGIT;LURAP1;LAPTM5;OSM;LILRB1;LILRB2;SULF1;SCIMP;BATF;CD2;CD4;CD40LG;CD6;LEP;POU2AF1;SAA1
GO_Biological_Process_2023	Negative Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0045841)	18/28	1.176166e-08	1.188831e-05	0	0	9.490704e+00	1.732853e+02	ZWILCH;PLK1;BUB1B;TTK;HASPIN;NDC80;ZWINT;CDC20;CENPF;NUF2;KNTC1;FBXO5;TRIP13;BUB1;MAD1L1;SPC24;MAD2L1;SPC25
GO_Biological_Process_2023	B Cell Receptor Signaling Pathway (GO:0050853)	24/46	1.556860e-08	1.188831e-05	0	0	5.758682e+00	1.035296e+02	BLK;ITK;SYK;PRKCB;NFAM1;IGHG3;CD79A;IGHG4;IGHG1;IGHG2;PTPRC;IGKC;LCK;CD19;IGLC3;BTK;CD38;CTLA4;BAX;NCKAP1L;MNDA;IGHA2;MS4A1;SH2B2
GO_Biological_Process_2023	Regulation Of T Cell Proliferation (GO:0042129)	33/77	1.979225e-08	1.188831e-05	0	0	3.965131e+00	7.033339e+01	CD86;CD274;TFRC;CD80;TNFRSF13C;VTCN1;CD3E;SPN;IL4I1;MYDGF;PNP;HLA-DMB;CCL5;IL12B;NCKAP1L;HLA-DPA1;IL10;TNFSF18;PLA2G2D;CD70;LILRB1;LILRB2;FOXP3;LILRB4;CD40LG;PTPRC;CD6;IL23A;LEP;TNFSF9;TNFSF8;IL6ST;IDO1
GO_Biological_Process_2023	Mitotic Spindle Assembly Checkpoint Signaling (GO:0007094)	17/26	2.077921e-08	1.188831e-05	0	0	9.956846e+00	1.761298e+02	ZWILCH;PLK1;BUB1B;TTK;HASPIN;NDC80;ZWINT;CDC20;CENPF;NUF2;KNTC1;TRIP13;BUB1;MAD1L1;SPC24;MAD2L1;SPC25
GO_Biological_Process_2023	Mitotic Spindle Checkpoint Signaling (GO:0071174)	17/26	2.077921e-08	1.188831e-05	0	0	9.956846e+00	1.761298e+02	ZWILCH;PLK1;BUB1B;TTK;HASPIN;NDC80;ZWINT;CDC20;CENPF;NUF2;KNTC1;TRIP13;BUB1;MAD1L1;SPC24;MAD2L1;SPC25
GO_Biological_Process_2023	Spindle Assembly Checkpoint Signaling (GO:0071173)	17/26	2.077921e-08	1.188831e-05	0	0	9.956846e+00	1.761298e+02	ZWILCH;PLK1;BUB1B;TTK;HASPIN;NDC80;ZWINT;CDC20;CENPF;NUF2;KNTC1;TRIP13;BUB1;MAD1L1;SPC24;MAD2L1;SPC25
GO_Biological_Process_2023	Positive Regulation Of Lymphocyte Activation (GO:0051251)	24/47	2.698600e-08	1.372388e-05	0	0	5.507976e+00	9.599272e+01	SIRPG;NOD2;THY1;CYRIB;SIRPB1;HSPD1;HLA-DMB;TYROBP;CLEC7A;IL23A;LCK;TNFSF4;CCL2;IL12B;TNFSF11;HLA-DRA;NCKAP1L;PRKCQ;HLA-DOB;HLA-DQA2;HLA-DQB2;CCR2;HLA-DPA1;FGF10
GO_Biological_Process_2023	Positive Regulation Of T Cell Proliferation (GO:0042102)	29/65	4.810819e-08	2.110623e-05	0	0	4.255507e+00	7.170449e+01	CD86;CD274;TFRC;CD80;TNFRSF13C;CD3E;PNP;HLA-DMB;CCL5;IL12B;NCKAP1L;IL12RB1;ICOSLG;CCR2;HLA-DPA1;SYK;CD70;IL18;IGF2;LILRB2;TMIGD2;CD40LG;PTPRC;CD6;IL23A;LEP;TNFSF4;TNFSF9;IL6ST
GO_Biological_Process_2023	Antigen Receptor-Mediated Signaling Pathway (GO:0050851)	47/134	5.072503e-08	2.110623e-05	0	0	2.861420e+00	4.806284e+01	BLK;ITK;CD3G;PTPN22;PTPRJ;GATA3;THY1;VTCN1;SLA2;CD3E;CD3D;IGHG3;IGHG4;CD79A;IGHG1;IGHG2;IGKC;TRBC2;CD19;TRBC1;IGLC3;CD38;CTLA4;NCKAP1L;CSK;IGHA2;ICOSLG;SH2B2;HLA-DPA1;BTNL9;FYB1;SYK;PRKCB;RIPK2;NFAM1;THEMIS;LAX1;ZAP70;PTPRC;THEMIS2;CD8A;LCK;BTK;UBE2N;LCP2;MNDA;MS4A1
GO_Biological_Process_2023	Positive Regulation Of T Cell Activation (GO:0050870)	40/107	6.777714e-08	2.429943e-05	0	0	3.158968e+00	5.214521e+01	CD86;CD274;TFRC;CD80;SIRPG;GATA3;THY1;TNFRSF13C;NOD2;CD3E;SIRPB1;HSPD1;PNP;HLA-DMB;CCL5;IL12B;TNFSF11;ABL2;CCL2;NCKAP1L;CCR7;HLA-DOB;HLA-DQA2;CCR2;HLA-DPA1;CD70;LILRB2;CYRIB;SMARCA4;ZAP70;PTPRC;CD40LG;CD6;IL23A;LCK;LEP;HLA-DRA;PRKCQ;IL6ST;HLA-DQB2
GO_Biological_Process_2023	T Cell Activation (GO:0042110)	41/111	6.901739e-08	2.429943e-05	0	0	3.099598e+00	5.110898e+01	CD86;ITK;CD84;CD80;CD3G;PTPN22;NLRC3;GATA3;SLA2;CD3E;LY9;RASGRP1;CD3D;HSPD1;CASP8;CLEC7A;TRBC2;TRBC1;LEPR;SLAMF7;SLAMF6;CCR7;TNFRSF4;ICOSLG;JAG2;CRTAM;CTPS1;FOXP3;CD2;ZAP70;CD4;PTPRC;CD8A;IRF4;LCK;TNFSF4;LEP;TREML2;KIT;CD7;LCP1
GO_Biological_Process_2023	Positive Regulation Of Lymphocyte Proliferation (GO:0050671)	31/74	9.959674e-08	3.256102e-05	0	0	3.809267e+00	6.141352e+01	CD86;SASH3;CD274;TFRC;CD80;IRS2;TNFRSF13C;CD3E;TNFSF13B;FCGR3A;PNP;HLA-DMB;CCL5;CD38;IL12B;NCKAP1L;EPHB2;TNFRSF4;HLA-DPA1;CD70;FCRL3;IL18;LILRB2;CD40LG;PTPRC;CD6;IL23A;GPR183;LEP;IL6ST;FGF10
GO_Biological_Process_2023	Extracellular Structure Organization (GO:0043062)	40/109	1.218539e-07	3.718169e-05	0	0	3.067037e+00	4.882859e+01	COL17A1;ECM2;HPSE2;COL13A1;COL11A1;COL19A1;THSD4;ADAMTS16;ADAMTS4;ADAMTS15;ADAMTS5;ADAMTS14;MMP24;IBSP;ADAMTS19;SPOCK2;ADAMTS17;COL10A1;ADAMTS7;COL28A1;POSTN;MMP1;COL22A1;MMP3;MMP8;MMP9;COL1A1;MMP12;MMP11;COL3A1;COL1A2;MMP13;COL5A1;COL4A1;COL7A1;COL5A2;COL4A6;COL8A1;COL9A3;MATN2
GO_Biological_Process_2023	External Encapsulating Structure Organization (GO:0045229)	40/110	1.621007e-07	4.637093e-05	0	0	3.023041e+00	4.726540e+01	COL17A1;ECM2;HPSE2;COL13A1;COL11A1;COL19A1;THSD4;ADAMTS16;ADAMTS4;ADAMTS15;ADAMTS5;ADAMTS14;MMP24;IBSP;ADAMTS19;SPOCK2;ADAMTS17;COL10A1;ADAMTS7;COL28A1;POSTN;MMP1;COL22A1;MMP3;MMP8;MMP9;COL1A1;MMP12;MMP11;COL3A1;COL1A2;MMP13;COL5A1;COL4A1;COL7A1;COL5A2;COL4A6;COL8A1;COL9A3;MATN2
GO_Biological_Process_2023	Microtubule Cytoskeleton Organization Involved In Mitosis (GO:1902850)	26/59	3.181642e-07	8.566103e-05	0	0	4.158938e+00	6.222062e+01	CEP126;GPSM2;CDCA8;TTK;KIF11;WDR62;AURKB;CCNB1;NUF2;STMN1;RCC1;DLGAP5;STIL;PLK2;PLK1;TUBG2;NDC80;CENPE;ESPL1;CENPH;KIF4A;EFHC1;CDK1;TACC3;BIRC5;SPC25
GO_Biological_Process_2023	Regulation Of B Cell Activation (GO:0050864)	15/25	7.366880e-07	1.794515e-04	0	0	7.901475e+00	1.115775e+02	IL10;FCRL3;LAPTM5;TNFAIP3;NOD2;IKZF3;SAMSN1;IL4I1;THEMIS2;BANK1;CD19;TNFSF4;SLAMF8;MZB1;CD22
GO_Biological_Process_2023	Sister Chromatid Segregation (GO:0000819)	18/34	7.449375e-07	1.794515e-04	0	0	5.929570e+00	8.366602e+01	TOP2A;SPAG5;NCAPG2;PLK1;TUBG2;SMC1A;SMC4;KNSTRN;NDC80;ZWINT;SGO1;KIF18A;KIF18B;ESPL1;CENPI;KIFC1;CENPK;KNTC1
GO_Biological_Process_2023	Positive Regulation Of MAPK Cascade (GO:0043410)	82/310	1.592798e-06	3.645118e-04	0	0	1.910060e+00	2.549933e+01	RET;PTPRJ;PTPN22;FGF1;FGF2;ICAM1;IGF1R;MYDGF;GRM4;BMPER;GLIPR2;GPER1;TNFSF11;CCR7;CD36;MAP4K1;PDGFRA;FCRL3;NRG1;ADRA2C;MMP8;ADRA2B;MTURN;DOK2;DOK3;HAND2;KIT;XCL1;ADAM8;CCL13;SEMA7A;PELI2;C5AR1;PDGFA;TGFA;GATA4;FPR2;NOD2;RASGRP1;INAVA;PIK3R5;P2RY6;CALCR;IRAK1;PDGFD;CCL5;CCL4;CCL3;CCL2;APOE;IGFBP6;CCL18;CCL17;ELANE;SLAMF1;CCR1;CCL25;NTRK1;NTRK2;CCL22;CCL20;CAV2;GPR55;IGF2;DAB2IP;LAPTM5;OSM;SCIMP;BMP4;MARCO;MFHAS1;CD4;PTPRC;GPR183;LEP;NEK10;SPRY2;FGFR4;FERMT2;EZH2;FGF10;FGFR1
GO_Biological_Process_2023	Regulation Of Lymphocyte Proliferation (GO:0050670)	12/18	1.993695e-06	4.345305e-04	0	0	1.052790e+01	1.381842e+02	TNFSF18;MYDGF;LEP;LST1;MZB1;IL12B;TNFSF9;PTPN22;TNFSF8;IKZF3;CD22;FGF10
GO_Biological_Process_2023	Regulation Of Interleukin-10 Production (GO:0032653)	21/46	2.130816e-06	4.433066e-04	0	0	4.429211e+00	5.784109e+01	CD274;SYK;TSLP;ISG15;LILRB1;NOD2;MMP8;FOXP3;LILRB4;INAVA;HSPD1;CD40LG;TYROBP;CLEC7A;IL23A;IRF4;TNFSF4;IL12B;XCL1;TIGIT;JAK3
GO_Biological_Process_2023	Cytokine-Mediated Signaling Pathway (GO:0019221)	70/257	2.972072e-06	5.914422e-04	0	0	1.985320e+00	2.526568e+01	CNTFR;SLC27A1;CXCL9;SPI1;CSF2;CXCL8;PTPRJ;CXCL13;OASL;LEPR;IL12B;TNFSF11;IL13RA2;JAK3;CCR2;EDN2;FCER1G;SYK;IL18;LIFR;TRAF1;HCK;AIM2;OAS1;OAS2;KIT;XCL1;IRF5;IL6ST;BIRC3;YAP1;CCL13;IL2RG;LRP8;LILRA4;SOCS1;IRAK1;CCL5;CCL4;CCL3;IL21R;CCL2;CCL18;IL12RB1;CD300LF;CCL17;CCR1;TNFSF18;CCL25;EGR1;CCL22;CCL20;STAT1;IL31RA;OSM;LILRB1;LILRB2;LILRB4;ST18;CXCL10;CXCL11;CD4;CXCL12;IL2RA;LEP;IL2RB;PYDC1;PTPN6;IL7R;MYD88
GO_Biological_Process_2023	Positive Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014068)	27/69	3.215817e-06	6.132831e-04	0	0	3.392666e+00	4.290850e+01	NCF1;PDGFA;FGF2;IGF1R;MYDGF;GPER1;CCL5;PDGFD;NTRK1;PDGFRA;NTRK2;MYOC;SEMA4D;UNC5B;IL18;FN1;OSM;WNT16;DCN;FGR;LEP;KIT;HCLS1;PTPN6;PIK3AP1;HCST;FGFR1
GO_Biological_Process_2023	Positive Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903039)	20/44	4.037411e-06	7.270149e-04	0	0	4.392939e+00	5.455990e+01	ITGB2;SIRPG;THY1;CYRIB;SIRPB1;HSPD1;FUT7;HLA-DMB;NR4A3;IRAK1;LCK;CCL2;TNFSF11;HLA-DRA;PRKCQ;HLA-DOB;HLA-DQA2;HLA-DQB2;CCR2;HLA-DPA1
GO_Biological_Process_2023	Cellular Response To Type II Interferon (GO:0071346)	26/66	4.203094e-06	7.270149e-04	0	0	3.429691e+00	4.245852e+01	CCL13;CAMK2A;CCL5;CCL4;CCL3;CCL2;CCL18;IL12RB1;CCL17;GBP1;GBP4;HLA-DPA1;CCL25;GBP5;CCL22;DAPK1;CCL20;STAT1;HCK;IFNG;EPRS1;IRF1;IRF8;XCL1;GAPDH;SLC26A6
GO_Biological_Process_2023	Inflammatory Response (GO:0006954)	65/236	4.414962e-06	7.270149e-04	0	0	2.014729e+00	2.484264e+01	CXCL9;CXCL8;TNFAIP6;GPR68;ITGB2;CXCL13;ITGAL;MMP24;CCRL2;OLR1;CCR7;CCR5;TNFRSF4;CCR2;CD96;RIPK2;SLC11A1;NFAM1;IL18;CYBA;TMIGD3;NCR3;IFNG;KIT;MAPKAPK2;AGTR1;XCL1;TLR10;ADAM8;TLR6;CCL13;C5AR2;PTGER3;C5AR1;CXCR4;FPR3;FPR2;GATA3;ADCY1;RELB;FUT7;SCUBE1;CCL5;CCL4;CCL3;CCL2;CCL18;CCL17;CCR1;AOC3;CCL25;AFAP1L2;PLA2G2D;CCL22;CCL20;LYZ;NFATC4;CXCL10;MFHAS1;CXCL11;CD40LG;TNFSF4;IL2RA;NOX4;CDO1
GO_Biological_Process_2023	Extracellular Matrix Organization (GO:0030198)	52/176	4.447546e-06	7.270149e-04	0	0	2.219785e+00	2.735476e+01	COLGALT2;ECM2;HPSE2;LOXL4;SCX;LOXL1;CTSS;ADAMTS4;ADAMTS5;MMP24;IBSP;CREB3L1;COL10A1;ADAMTS7;POSTN;MMP1;MMP3;MMP8;MMP9;MMP12;MMP11;MMP13;COL4A1;COL4A6;COL8A1;ADAM8;LCP1;MATN2;COL17A1;COL13A1;COL11A1;DPT;COL19A1;THSD4;ADAMTS16;ADAMTS15;ADAMTS14;ADAMTS19;SPOCK2;ADAMTS17;HAS3;ELANE;COL28A1;GSN;COL22A1;COL1A1;COL3A1;COL1A2;COL5A1;COL7A1;COL5A2;COL9A3
GO_Biological_Process_2023	Regulation Of Type II Interferon Production (GO:0032649)	31/87	6.283290e-06	9.916765e-04	0	0	2.922704e+00	3.500702e+01	CD274;PTPN22;RASGRP1;HSPD1;MYDGF;CLEC7A;IL12B;CCR7;SLAMF6;IL12RB1;CCR2;HAVCR2;HLA-DPA1;SLAMF1;SLC11A1;CRTAM;IL18;LAPTM5;ISG15;LILRB1;INHBA;CYRIB;FOXP3;LILRB4;CD2;SLC7A5;IL23A;TNFSF4;TLR8;XCL1;CD226
GO_Biological_Process_2023	Negative Regulation Of T Cell Activation (GO:0050868)	21/49	7.349357e-06	1.121267e-03	0	0	3.953945e+00	4.673918e+01	CD86;IL10;RIPOR2;CD274;PLA2G2D;CD80;LAPTM5;PTPN22;LILRB1;VTCN1;LILRB2;FOXP3;LAX1;LILRB4;SPN;IL4I1;NCKAP1L;TIGIT;JAK3;PAG1;HAVCR2
GO_Biological_Process_2023	Cellular Response To Cytokine Stimulus (GO:0071345)	79/308	8.510409e-06	1.256521e-03	0	0	1.830273e+00	2.136701e+01	RIPOR2;PID1;CSF2;CXCL8;PTPRJ;TCL1A;GPER1;LEPR;IL12B;TNFSF11;CCR7;IL13RA2;JAK3;CCR2;HLA-DPA1;ADAMTS7;GBP5;EDN2;MME;DAPK1;LIFR;DCSTAMP;HCK;AIM2;OAS1;RUFY4;IRF1;KIT;HCLS1;IRF8;XCL1;IRF5;IL6ST;GAPDH;CCL13;SELPLG;CAMK2A;LEF1;CXCR4;GATA3;IL2RG;HIF1A;LRP8;LILRA4;SOCS1;NLRP7;CCL5;CCL4;CCL3;IL21R;CCL2;CCL18;IL12RB1;CCL17;GBP1;GBP4;CCR1;CCL25;EGR1;CCL22;CCL20;STAT1;PYHIN1;PDE2A;IL31RA;DAB2IP;LILRB1;NR1D1;LILRB2;LILRB4;POU4F1;CD4;CXCL12;EPRS1;IL2RB;MNDA;PTPN6;IL7R;SLC26A6
GO_Biological_Process_2023	Mitotic Spindle Organization (GO:0007052)	30/85	1.095554e-05	1.566985e-03	0	0	2.879113e+00	3.288426e+01	CEP126;GPSM2;CDCA8;TTK;KIF11;WDR62;AURKB;AURKA;CCNB1;NUF2;STMN1;RCC1;MISP;DLGAP5;STIL;PLK2;PLK1;KIF23;TUBG2;SMC1A;NDC80;CENPE;TPX2;CENPH;KIFC1;PRC1;KIF4A;EFHC1;BIRC5;SPC25
GO_Biological_Process_2023	Positive Regulation Of Type II Interferon Production (GO:0032729)	23/58	1.306741e-05	1.810232e-03	0	0	3.465142e+00	3.896687e+01	SLC11A1;CRTAM;IL18;PTPN22;ISG15;LILRB1;CYRIB;RASGRP1;HSPD1;CD2;MYDGF;SLC7A5;IL23A;CLEC7A;TNFSF4;IL12B;TLR8;CD226;SLAMF6;IL12RB1;CCR2;HLA-DPA1;SLAMF1
GO_Biological_Process_2023	Regulation Of Interleukin-2 Production (GO:0032663)	20/47	1.374585e-05	1.810232e-03	0	0	3.904137e+00	4.370593e+01	CD86;HOMER2;CD80;LAPTM5;TNFAIP3;FOXP3;LILRB4;CD4;PNP;PTPRC;NAV3;CLEC7A;IRF4;TBX21;XCL1;CD34;GBP1;CARD11;CCR2;HAVCR2
GO_Biological_Process_2023	Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014066)	31/90	1.384271e-05	1.810232e-03	0	0	2.773594e+00	3.103028e+01	NCF1;PDGFA;NLRC3;FGF2;IGF1R;MYDGF;GPER1;CCL5;PDGFD;NTRK1;PDGFRA;NTRK2;MYOC;SEMA4D;UNC5B;IL18;DAB2IP;FN1;OSM;WNT16;DCN;FGR;LEP;KIT;HCLS1;PTPN6;PIK3AP1;HCST;NOP53;RAPGEF3;FGFR1
GO_Biological_Process_2023	Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374)	51/179	1.668586e-05	2.121421e-03	0	0	2.107887e+00	2.318876e+01	PTPN22;FGF1;FGF2;ICAM1;BMPER;GLIPR2;GPER1;TNFSF11;CCR7;CD36;PDGFRA;NRG1;MTURN;HAND2;XCL1;CCL13;SEMA7A;C5AR1;PDGFA;GATA4;FPR2;NOD2;RASGRP1;P2RY6;CALCR;PDGFD;CCL5;CCL4;CCL3;CCL2;APOE;CCL18;CCL17;SLAMF1;CCR1;CCL25;NTRK1;NTRK2;CCL22;CCL20;GPR55;SCIMP;MARCO;MFHAS1;CD4;PTPRC;GPR183;SPRY2;FGFR4;FERMT2;FGF10
GO_Biological_Process_2023	Regulation Of B Cell Proliferation (GO:0030888)	19/44	1.745013e-05	2.158629e-03	0	0	4.004863e+00	4.387794e+01	SASH3;IL10;TFRC;FCRL3;IRS2;TNFRSF13C;IKZF3;TNFSF13B;PTPRC;TYROBP;GPR183;MZB1;CD38;CTLA4;NCKAP1L;MNDA;EPHB2;TNFRSF4;CD22
GO_Biological_Process_2023	Regulation Of Lymphocyte Activation (GO:0051249)	11/18	1.843513e-05	2.220463e-03	0	0	8.268836e+00	9.014067e+01	CD4;THEMIS2;CLEC7A;LCK;SIT1;FCRL3;CD19;LEP;CRTAM;IKZF3;PAG1
GO_Biological_Process_2023	Lymphocyte Migration (GO:0072676)	18/41	2.200204e-05	2.582137e-03	0	0	4.123198e+00	4.421872e+01	RET;CCL25;CCL13;CCL22;CCL20;CRTAM;GATA3;ZAP70;CCL5;TBX21;CCL4;CCL3;SAA1;CCL2;XCL1;CCL18;CCL17;MYO1G
GO_Biological_Process_2023	Response To Type II Interferon (GO:0034341)	28/80	2.538711e-05	2.799428e-03	0	0	2.840919e+00	3.006053e+01	CCL13;CITED1;CAMK2A;CYP27B1;KYNU;CCL5;CCL4;CCL3;CCL2;CCL18;IL12RB1;CCL17;GBP1;GBP4;HLA-DPA1;CCL25;GBP5;CCL22;GCH1;DAPK1;CCL20;STAT1;SLC11A1;EPRS1;IRF8;XCL1;GAPDH;SLC26A6
GO_Biological_Process_2023	Regulation Of Tumor Necrosis Factor Production (GO:0032680)	39/127	2.542076e-05	2.799428e-03	0	0	2.341311e+00	2.477095e+01	CX3CR1;CD84;C5AR2;TNFAIP3;PTPN22;PTPRJ;NLRC3;NOD2;RASGRP1;LILRA4;C1QTNF4;IFIH1;SPN;FCGR3A;CLEC7A;CCL3;IL12B;EPHB2;SLAMF1;CCR2;HAVCR2;IL10;SYK;CYBA;LILRB1;MMP8;LILRB4;CD2;TYROBP;PTPRC;IFNG;OAS1;IL23A;ELF4;OAS2;OAS3;MAPKAPK2;PTPN6;LCP1
GO_Biological_Process_2023	Mitotic Nuclear Division (GO:0140014)	19/45	2.568844e-05	2.799428e-03	0	0	3.850601e+00	4.069881e+01	SPAG5;UBE2C;NCAPG2;PLK1;TUBG2;SMC1A;SMC4;KNSTRN;NDC80;ZWINT;SGO1;KIF18A;KIF18B;ESPL1;CENPI;KIFC1;UBE2S;CENPK;KNTC1
GO_Biological_Process_2023	Regulation Of Interleukin-12 Production (GO:0032655)	20/50	4.079165e-05	4.341939e-03	0	0	3.513094e+00	3.550696e+01	IL10;SYK;RIPK2;LAPTM5;LILRB1;SCIMP;HSPD1;CD40LG;IFNG;IL23A;CLEC7A;TNFSF4;IL12B;TLR8;CCR7;IRF5;LTB;TIGIT;JAK3;SLAMF1
GO_Biological_Process_2023	Regulation Of ERK1 And ERK2 Cascade (GO:0070372)	63/244	5.374959e-05	5.591179e-03	0	0	1.842567e+00	1.811460e+01	PTPN22;FGF1;FGF2;ICAM1;SPRED3;RPS6KA6;BMPER;GLIPR2;GPER1;CCR7;CD36;EPHB2;PDGFRA;SYK;NRG1;YWHAZ;MTURN;CCNA2;TGFBR3;HAND2;XCL1;CCL13;SEMA7A;C5AR1;PDGFA;GATA4;FPR2;NOD2;RASGRP1;P2RY6;CALCR;PDGFD;CCL5;CCL4;CCL3;CCL2;APOE;CCL18;CCL17;GBP1;SLAMF1;CCR1;CCL25;NTRK1;NTRK2;CCL22;CCL20;GPR55;FN1;DAB2IP;SCIMP;MARCO;MFHAS1;CD4;PTPRC;GPR183;NEK10;SPRY2;PTPN6;SPRY1;FGFR4;FERMT2;FGF10
GO_Biological_Process_2023	Antigen Processing And Presentation Of Exogenous Peptide Antigen Via MHC Class II (GO:0019886)	13/26	5.824918e-05	5.924589e-03	0	0	5.263405e+00	5.132231e+01	FCER1G;IFI30;CTSS;HLA-DMB;CTSL;HLA-DRA;CTSF;CTSD;HLA-DOB;HLA-DQA2;HLA-DQB2;HLA-DPA1;LGMN
GO_Biological_Process_2023	B Cell Activation (GO:0042113)	30/92	6.167151e-05	6.136315e-03	0	0	2.552984e+00	2.474783e+01	CD86;PTPRJ;RASGRP1;HSPD1;FCRLA;CD79A;CASP8;SLC39A7;EPHB2;JAK3;IL10;CR2;ITGA4;PRKCB;CD70;NFAM1;CTPS1;PAX5;LAX1;AICDA;ZAP70;CD40LG;PTPRC;BANK1;GPR183;KIT;BTK;SLC25A5;MS4A1;CD22
GO_Biological_Process_2023	Regulation Of Interleukin-4 Production (GO:0032673)	12/23	6.593762e-05	6.421202e-03	0	0	5.740781e+00	5.526536e+01	CD86;SLC7A5;FCER1G;CD40LG;SYK;IRF4;TNFSF4;LEF1;PRKCQ;GATA3;FOXP3;HAVCR2
GO_Biological_Process_2023	DNA Unwinding Involved In DNA Replication (GO:0006268)	11/20	7.113225e-05	6.673601e-03	0	0	6.430551e+00	6.141800e+01	GINS1;RECQL4;GINS2;CDC45;RAD51;GINS3;GINS4;HMGA1;MCM4;MCM6;MCM2
GO_Biological_Process_2023	Regulation Of Attachment Of Spindle Microtubules To Kinetochore (GO:0051988)	7/9	7.144559e-05	6.673601e-03	0	0	1.839937e+01	1.756510e+02	CCNB1;RACGAP1;SPAG5;RCC2;NEK2;ECT2;KNSTRN
GO_Biological_Process_2023	Positive Regulation Of Interleukin-10 Production (GO:0032733)	14/30	7.960817e-05	7.287332e-03	0	0	4.606101e+00	4.347420e+01	SYK;TSLP;ISG15;NOD2;INAVA;HSPD1;CD40LG;CLEC7A;IL23A;IRF4;TNFSF4;IL12B;XCL1;TIGIT
GO_Biological_Process_2023	Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	117/525	8.629366e-05	7.707450e-03	0	0	1.523525e+00	1.425677e+01	SEMA5A;CD86;TFRC;NCF1;GOLT1B;RTKN2;GPR62;FGF1;FGF2;IGF1R;NR3C2;IL12B;TNFSF11;PIM2;WLS;TGM2;PDGFRA;PRKCB;UNC5B;FRMD1;DOK2;FRMD6;DOK3;IL23A;ADAM8;CARD11;PDGFA;GATA3;INAVA;PIK3R5;CALCR;IRAK1;CLEC7A;PDGFD;HMOX1;IGFBP6;ECT2;RBPMS;CAV2;PLK2;CAV1;FN1;IGF2;BMP7;BMP4;MFHAS1;PTPRC;CLEC6A;CNTN1;UBE2N;CD27;HPSE;FERMT2;MYD88;FGF10;FGFR1;RET;FASLG;PTPRJ;EDA2R;C1QTNF4;MYDGF;CASP8;GRM4;GPER1;CCR7;IKBKE;MAP4K1;SEC13;MYOC;PARP1;RIPK2;FCRL3;IL18;ADRA2C;MMP8;WNT16;ADRA2B;DCN;FGR;LCK;NOS1AP;KIT;HCLS1;TLR6;LTB;HCST;GAPDH;BIRC3;CX3CR1;NLGN1;SLC20A1;PELI2;LRP2;NOD2;WNT11;CCL5;CCL4;CCL3;LURAP1;SASH1;NTRK1;NTRK2;TCF7L2;F10;SEMA4D;TRAT1;DAB2IP;LAPTM5;OSM;P2RX5;CD4;LEP;BAX;SPRY2;PTPN6;PIK3AP1
GO_Biological_Process_2023	Integrin-Mediated Signaling Pathway (GO:0007229)	28/85	8.756552e-05	7.707450e-03	0	0	2.590942e+00	2.420749e+01	SEMA7A;ITGB2;PLEK;PTN;THY1;ITGAL;ITGAX;ITGB7;FYB1;DST;ITGA4;SYK;ITGA3;ITGA2;RCC2;FN1;ISG15;FGR;HCK;COL3A1;CD40LG;ITGAD;ITGA10;ITGA7;ITGBL1;DOCK1;FERMT2;FERMT3
