Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2023	Oxidoreductase Activity, Acting On NAD(P)H, Oxygen As Acceptor (GO:0050664)	4/12	1.115068e-01	9.999946e-01	0	0	2.625078e+00	5.758555e+00	NCF1;NOX4;CYBA;KMO
GO_Molecular_Function_2023	Endopeptidase Activity (GO:0004175)	62/335	1.197287e-01	9.999946e-01	0	0	1.195201e+00	2.536845e+00	ADAMDEC1;CTSZ;PCSK9;PLAT;CTSS;ADAMTS4;ADAMTS5;IMMP2L;MMP24;CASP8;CTSL;PLAU;CTSH;CTSF;CTSD;CTSC;CTSB;ADAMTS7;USP6;MME;MMP1;MST1;USP2;MMP3;OVCH2;MMP8;MMP9;MMP12;ADAM19;MMP11;MMP13;ESPL1;ADAM12;ADAM8;MASP2;TRABD2B;PAPPA2;CFD;HTRA4;ADAM21;KLK3;USP18;KLK6;ADAMTS16;ADAMTS15;ADAMTS14;ADAMTS19;ADAMTS17;ELANE;CLCA4;F10;F12;GZMA;ECEL1;ADAM33;GZMB;PSMB9;GZMH;GZMK;CNTN1;REN;LGMN
GO_Molecular_Function_2023	DNA Binding, Bending (GO:0008301)	5/17	1.225310e-01	9.999946e-01	0	0	2.187728e+00	4.592897e+00	TOP2A;LEF1;FOXI1;HMGA1;HMGB3
GO_Molecular_Function_2023	Calcium-Dependent Protein Serine/Threonine Kinase Activity (GO:0009931)	3/8	1.227379e-01	9.999946e-01	0	0	3.149672e+00	6.607079e+00	CAMK4;MAPKAPK2;CCL3
GO_Molecular_Function_2023	aminoacyl-tRNA Ligase Activity (GO:0004812)	9/37	1.259440e-01	9.999946e-01	0	0	1.688179e+00	3.497769e+00	GARS1;EPRS1;MARS2;MARS1;DARS2;YARS1;TARS1;WARS1;VARS1
GO_Molecular_Function_2023	Growth Factor Activity (GO:0008083)	18/85	1.259891e-01	9.999946e-01	0	0	1.411713e+00	2.924449e+00	IL10;JAG2;GRN;BDNF;IGF2;OSM;PDGFA;TGFA;NRG1;VEGFD;PTN;INHBA;FGF1;FGF2;NTF4;FGF9;IL12B;FGF10
GO_Molecular_Function_2023	Oxidoreductase Activity, Acting On Paired Donors, With Incorporation Or Reduction Of Molecular Oxygen, NAD(P)H As One Donor, And Incorporation Of One Atom Of Oxygen (GO:0016709)	7/27	1.284315e-01	9.999946e-01	0	0	1.837966e+00	3.772166e+00	CYP27B1;SQLE;MICAL2;FMO2;CYP46A1;CYP4F11;KMO
GO_Molecular_Function_2023	Protein Homodimerization Activity (GO:0042803)	117/662	1.291570e-01	9.999946e-01	0	0	1.131013e+00	2.314875e+00	CDA;TFRC;IKZF3;GEN1;GBP5;PDGFRA;ST6GAL1;G6PD;ACOT7;SDS;TPM2;SLC11A1;TAP1;HOGA1;KNSTRN;FOXP3;FOXP2;POU3F3;TYROBP;ABCG2;BLM;PDGFA;STK4;CORO1A;FBLN5;IRAK1;STC2;SYNDIG1;HMOX1;NDP;APOE;ECT2;S100A11;RAB11FIP4;GSTM3;GSTM2;RBPMS;CAV2;PDE2A;NR0B1;GGCT;MLXIPL;NR4A3;EPRS1;COL9A3;CNOT9;FGFR1;TOP2A;MYOM1;TENM2;CITED1;HSPB6;PTPRO;PLEK;BHLHE41;CGAS;PTH1R;IMPA2;GLIPR2;KYNU;ABCD1;CR2;TPI1;FCER1G;HMGCS1;MME;PARP1;RIPK2;TESC;DARS2;CIP2A;ADRA2C;HAND2;KIT;CAT;CASQ2;XCL1;RDH5;LCP1;LCT;CRYAB;CAMK2B;BCL2A1;ODC1;CAMK2A;CST7;RASIP1;TYMP;MTHFD1L;CBS;CCL5;UCP2;BAK1;GBP1;PDLIM4;GBP4;NTRK1;NTRK2;AOC1;NLGN4X;GCH1;STAT1;GZMA;DAB2IP;LILRB1;LILRB2;TBX18;WARS1;CENPF;CD4;GALE;GLB1;C16ORF89;BAX;S100P;MIXL1;MAD2L1
GO_Molecular_Function_2023	Serine-Type Peptidase Activity (GO:0008236)	28/142	1.376486e-01	9.999946e-01	0	0	1.291060e+00	2.560238e+00	CFD;PCSK9;PLAT;KLK3;CTSS;KLK6;PLAU;NAALAD2;CTSH;ELANE;F10;MMP1;F12;GZMA;MMP3;OVCH2;PRSS16;GZMB;MMP8;MMP9;GZMH;MMP12;GZMK;MMP11;MMP13;CNTN1;ADAM8;MASP2
GO_Molecular_Function_2023	DNA Replication Origin Binding (GO:0003688)	4/13	1.415665e-01	9.999946e-01	0	0	2.333264e+00	4.561498e+00	ORC1;MCM10;CDC6;HSPD1
GO_Molecular_Function_2023	MHC Class I Protein Binding (GO:0042288)	4/13	1.415665e-01	9.999946e-01	0	0	2.333264e+00	4.561498e+00	CD8A;LILRB1;LILRB2;PILRA
GO_Molecular_Function_2023	Arylsulfatase Activity (GO:0004065)	4/13	1.415665e-01	9.999946e-01	0	0	2.333264e+00	4.561498e+00	ARSI;ARSG;SULF1;ARSB
GO_Molecular_Function_2023	Phosphatidate Phosphatase Activity (GO:0008195)	4/13	1.415665e-01	9.999946e-01	0	0	2.333264e+00	4.561498e+00	PLPPR1;PLPP4;PLPPR3;LPIN3
GO_Molecular_Function_2023	Protein Tyrosine Phosphatase Activity (GO:0004725)	16/76	1.483724e-01	9.999946e-01	0	0	1.400963e+00	2.673079e+00	PTPRN;PTPRO;PTPN21;PTPN22;PTPRJ;DUSP15;CDC25C;CDC25A;MTMR7;PTPRC;UBASH3B;PTPRZ1;PTPN6;PTPN7;TNS2;CDKN3
GO_Molecular_Function_2023	Nucleobase-Containing Compound Kinase Activity (GO:0019205)	5/18	1.484394e-01	9.999946e-01	0	0	2.019321e+00	3.852013e+00	CMPK2;AK5;TK1;AK7;NME1
GO_Molecular_Function_2023	Protein Kinase Activator Activity (GO:0030295)	18/88	1.596788e-01	9.999946e-01	0	0	1.350969e+00	2.478476e+00	AFAP1L2;SH2D1A;AGAP2;DAB2IP;IGF2;NRG1;NOD2;STK4;TCL1A;DBF4;GPRC5A;WNT11;CD40LG;SPRY2;NCKAP1L;CD36;IL6ST;CDK5R1
GO_Molecular_Function_2023	DNA Endonuclease Activity, Producing 3'-Phosphomonoesters (GO:0016889)	3/9	1.630731e-01	9.999946e-01	0	0	2.624570e+00	4.759807e+00	GEN1;EME1;DNASE2B
GO_Molecular_Function_2023	cAMP Response Element Binding (GO:0035497)	3/9	1.630731e-01	9.999946e-01	0	0	2.624570e+00	4.759807e+00	NR4A3;CREB3L1;CREB3L2
GO_Molecular_Function_2023	Glycine Transmembrane Transporter Activity (GO:0015187)	3/9	1.630731e-01	9.999946e-01	0	0	2.624570e+00	4.759807e+00	SLC36A1;SLC6A2;SLC38A5
GO_Molecular_Function_2023	Non-Membrane Spanning Protein Tyrosine Phosphatase Activity (GO:0004726)	3/9	1.630731e-01	9.999946e-01	0	0	2.624570e+00	4.759807e+00	PTPN22;PTPN6;PTPN7
GO_Molecular_Function_2023	Tumor Necrosis Factor Receptor Binding (GO:0005164)	3/9	1.630731e-01	9.999946e-01	0	0	2.624570e+00	4.759807e+00	STAT1;TNFSF11;TRAF1
GO_Molecular_Function_2023	Transcription Coactivator Binding (GO:0001223)	8/34	1.660470e-01	9.999946e-01	0	0	1.615722e+00	2.901003e+00	THRB;STAT1;HAND2;AKR1B1;PGR;HIF1A;ESR1;CIT
GO_Molecular_Function_2023	Metal Ion Transmembrane Transporter Activity (GO:0046873)	7/29	1.707510e-01	9.999946e-01	0	0	1.670679e+00	2.953006e+00	SLC12A3;TUSC3;KCNA1;SLC11A1;ATP2A3;ITPR1;TMEM165
GO_Molecular_Function_2023	Protein Tyrosine Kinase Activator Activity (GO:0030296)	7/29	1.707510e-01	9.999946e-01	0	0	1.670679e+00	2.953006e+00	ANGPT4;AFAP1L2;CCL5;NRG1;NOD2;CD36;IL6ST
GO_Molecular_Function_2023	3'-5' DNA Helicase Activity (GO:0043138)	4/14	1.743915e-01	9.999946e-01	0	0	2.099812e+00	3.667223e+00	RECQL4;BLM;MCM6;MCM2
GO_Molecular_Function_2023	Acetylcholine Receptor Regulator Activity (GO:0030548)	4/14	1.743915e-01	9.999946e-01	0	0	2.099812e+00	3.667223e+00	LYNX1;LYPD1;LYPD6;GPIHBP1
GO_Molecular_Function_2023	Cyclin-Dependent Protein Serine/Threonine Kinase Activator Activity (GO:0061575)	4/14	1.743915e-01	9.999946e-01	0	0	2.099812e+00	3.667223e+00	CKS2;CCNYL1;CKS1B;CDK5R1
GO_Molecular_Function_2023	Nucleoside Diphosphate Kinase Activity (GO:0004550)	4/14	1.743915e-01	9.999946e-01	0	0	2.099812e+00	3.667223e+00	CMPK2;AK5;AK7;NME1
GO_Molecular_Function_2023	Phospholipase A1 Activity (GO:0008970)	4/14	1.743915e-01	9.999946e-01	0	0	2.099812e+00	3.667223e+00	LIPG;PLAAT3;LCP1;PLAAT5
GO_Molecular_Function_2023	Glucose Transmembrane Transporter Activity (GO:0005355)	6/24	1.745223e-01	9.999946e-01	0	0	1.750104e+00	3.055162e+00	SLC5A9;SLC2A1;SLC2A3;SLC2A4;SLC2A5;SLC2A6
GO_Molecular_Function_2023	Transmitter-Gated Monoatomic Ion Channel Activity (GO:0022824)	9/40	1.799300e-01	9.999946e-01	0	0	1.524535e+00	2.614863e+00	GRIA2;GLRA3;GRIK5;GRIK3;GRIK1;GRIN2B;GRIA3;GRIA4;GABRG1
GO_Molecular_Function_2023	4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase Activity (GO:0017083)	2/5	1.836631e-01	9.999946e-01	0	0	3.498958e+00	5.929517e+00	FUT7;FUT9
GO_Molecular_Function_2023	ADP-D-ribose Modification-Dependent Protein Binding (GO:0160002)	2/5	1.836631e-01	9.999946e-01	0	0	3.498958e+00	5.929517e+00	CGAS;MACROH2A1
GO_Molecular_Function_2023	L-leucine Transmembrane Transporter Activity (GO:0015190)	2/5	1.836631e-01	9.999946e-01	0	0	3.498958e+00	5.929517e+00	SLC7A5;SLC43A2
GO_Molecular_Function_2023	[Heparan Sulfate]-Glucosamine 3-Sulfotransferase 1 Activity (GO:0008467)	2/5	1.836631e-01	9.999946e-01	0	0	3.498958e+00	5.929517e+00	HS3ST3A1;HS3ST2
GO_Molecular_Function_2023	Acetylcholine Receptor Inhibitor Activity (GO:0030550)	2/5	1.836631e-01	9.999946e-01	0	0	3.498958e+00	5.929517e+00	LYPD1;LYPD6
GO_Molecular_Function_2023	alpha-N-acetylneuraminate Alpha-2,8-Sialyltransferase Activity (GO:0003828)	2/5	1.836631e-01	9.999946e-01	0	0	3.498958e+00	5.929517e+00	ST8SIA2;ST8SIA4
GO_Molecular_Function_2023	Beta-Glucosidase Activity (GO:0008422)	2/5	1.836631e-01	9.999946e-01	0	0	3.498958e+00	5.929517e+00	KL;LCT
GO_Molecular_Function_2023	Ciliary Neurotrophic Factor Receptor Binding (GO:0005127)	2/5	1.836631e-01	9.999946e-01	0	0	3.498958e+00	5.929517e+00	LIFR;IL6ST
GO_Molecular_Function_2023	Epinephrine Binding (GO:0051379)	2/5	1.836631e-01	9.999946e-01	0	0	3.498958e+00	5.929517e+00	ADRA2C;ADRA2B
GO_Molecular_Function_2023	Malate Dehydrogenase Activity (GO:0016615)	2/5	1.836631e-01	9.999946e-01	0	0	3.498958e+00	5.929517e+00	ME3;ME2
GO_Molecular_Function_2023	Neuropeptide Y Receptor Activity (GO:0004983)	2/5	1.836631e-01	9.999946e-01	0	0	3.498958e+00	5.929517e+00	NPY5R;NPY2R
GO_Molecular_Function_2023	Oligosaccharyl Transferase Activity (GO:0004576)	2/5	1.836631e-01	9.999946e-01	0	0	3.498958e+00	5.929517e+00	RPN2;PSMD2
GO_Molecular_Function_2023	Oxidoreductase Activity, Acting On Paired Donors, With Incorporation Or Reduction Of Molecular Oxygen, Another Compound As One Donor, And Incorporation Of One Atom Of Oxygen (GO:0016716)	2/5	1.836631e-01	9.999946e-01	0	0	3.498958e+00	5.929517e+00	FAXDC2;MSMO1
GO_Molecular_Function_2023	Phosphatidylcholine-Sterol O-acyltransferase Activator Activity (GO:0060228)	2/5	1.836631e-01	9.999946e-01	0	0	3.498958e+00	5.929517e+00	APOC1;APOE
GO_Molecular_Function_2023	Pyruvate Transmembrane Transporter Activity (GO:0050833)	2/5	1.836631e-01	9.999946e-01	0	0	3.498958e+00	5.929517e+00	SLC16A11;SLC16A3
GO_Molecular_Function_2023	rDNA Binding (GO:0000182)	2/5	1.836631e-01	9.999946e-01	0	0	3.498958e+00	5.929517e+00	BEND3;MACROH2A1
GO_Molecular_Function_2023	Retinyl-Palmitate Esterase Activity (GO:0050253)	2/5	1.836631e-01	9.999946e-01	0	0	3.498958e+00	5.929517e+00	LIPE;PNPLA2
GO_Molecular_Function_2023	Thiamine Transmembrane Transporter Activity (GO:0015234)	2/5	1.836631e-01	9.999946e-01	0	0	3.498958e+00	5.929517e+00	SLC25A19;SLC19A3
GO_Molecular_Function_2023	Vasopressin Receptor Activity (GO:0005000)	2/5	1.836631e-01	9.999946e-01	0	0	3.498958e+00	5.929517e+00	OXTR;AVPR2
GO_Molecular_Function_2023	GTPase Activator Activity (GO:0005096)	39/211	1.853137e-01	9.999946e-01	0	0	1.191859e+00	2.009123e+00	ARHGAP9;ARHGAP11A;ARHGAP11B;FAM13A;AGAP11;AGAP2;THY1;ARHGAP15;IQGAP3;ARHGAP6;RGPD1;ARHGAP4;ARHGAP22;RGS2;ARHGAP20;WNT11;RACGAP1;SH3BP1;RGS1;TAGAP;TBC1D10C;NCKAP1L;ECT2;RGS6;RANBP1;STARD13;ARAP2;ARHGAP29;TBC1D9;GMIP;ARHGAP45;SGSM1;TBC1D2;ARHGAP30;ADGRB3;TBC1D7;RGS10;RGS11;DOCK1
GO_Molecular_Function_2023	Protease Binding (GO:0002020)	24/125	1.945583e-01	9.999946e-01	0	0	1.248459e+00	2.043757e+00	CCBE1;CSTB;NTRK2;ITGA3;RIPK2;CD70;SERPINE1;FN1;TNFAIP3;BRCA2;SERPINA5;COMP;COL1A1;ADAMTS4;COL3A1;COL1A2;SELL;NLRP7;BANK1;CNTN1;ELANE;TIMP4;CD177;F2RL3
GO_Molecular_Function_2023	L-amino Acid Transmembrane Transporter Activity (GO:0015179)	13/63	1.994984e-01	9.999946e-01	0	0	1.365469e+00	2.201066e+00	SLC36A1;SLC43A2;SLC1A3;SLC16A10;SLC7A10;SLC7A3;SLC7A5;SLC7A6;SLC7A7;UCP2;SLC17A7;SLC38A5;SLC25A13
GO_Molecular_Function_2023	FAD Binding (GO:0071949)	6/25	2.005335e-01	9.999946e-01	0	0	1.657895e+00	2.663862e+00	SQLE;AOC1;AIFM1;TXNRD1;MICAL2;KMO
GO_Molecular_Function_2023	Phosphatidylinositol-3,4-Bisphosphate Binding (GO:0043325)	6/25	2.005335e-01	9.999946e-01	0	0	1.657895e+00	2.663862e+00	OBSCN;NCF1;PLEK;DAPP1;PLEKHA4;MYO1G
GO_Molecular_Function_2023	Channel Activity (GO:0015267)	11/52	2.009612e-01	9.999946e-01	0	0	1.408894e+00	2.260772e+00	CHRNA1;P2RX6;P2RX5;GSDMA;BCL2A1;TRPA1;AQP9;MCUB;TRPV2;BAX;KCNK3
GO_Molecular_Function_2023	Actinin Binding (GO:0042805)	5/20	2.061927e-01	9.999946e-01	0	0	1.749870e+00	2.762947e+00	MAGI1;CSRP1;SYNPO2;PKD2L1;PDLIM4
GO_Molecular_Function_2023	Phosphatidylinositol Phospholipase C Activity (GO:0004435)	5/20	2.061927e-01	9.999946e-01	0	0	1.749870e+00	2.762947e+00	CCR1;CCL5;PLCH1;PLCH2;CCR5
GO_Molecular_Function_2023	Sialyltransferase Activity (GO:0008373)	5/20	2.061927e-01	9.999946e-01	0	0	1.749870e+00	2.762947e+00	ST6GAL1;ST6GAL2;ST8SIA2;ST8SIA4;ST3GAL1
GO_Molecular_Function_2023	ABC-type Xenobiotic Transporter Activity (GO:0008559)	3/10	2.066339e-01	9.999946e-01	0	0	2.249498e+00	3.547023e+00	ABCC1;ABCA8;ABCG2
GO_Molecular_Function_2023	BMP Receptor Binding (GO:0070700)	3/10	2.066339e-01	9.999946e-01	0	0	2.249498e+00	3.547023e+00	BMP4;SCUBE3;BMP5
GO_Molecular_Function_2023	L-arginine Transmembrane Transporter Activity (GO:0061459)	3/10	2.066339e-01	9.999946e-01	0	0	2.249498e+00	3.547023e+00	SLC7A6;SLC7A7;SLC7A3
GO_Molecular_Function_2023	cGMP Binding (GO:0030553)	3/10	2.066339e-01	9.999946e-01	0	0	2.249498e+00	3.547023e+00	PDE11A;PDE2A;PDE5A
GO_Molecular_Function_2023	Dipeptidase Activity (GO:0016805)	3/10	2.066339e-01	9.999946e-01	0	0	2.249498e+00	3.547023e+00	DPEP2;DPEP1;NAALAD2
GO_Molecular_Function_2023	Estrogen Response Element Binding (GO:0034056)	3/10	2.066339e-01	9.999946e-01	0	0	2.249498e+00	3.547023e+00	PGR;ESR1;NR3C2
GO_Molecular_Function_2023	Inositol 1,4,5 Trisphosphate Binding (GO:0070679)	3/10	2.066339e-01	9.999946e-01	0	0	2.249498e+00	3.547023e+00	RPH3A;TRPM2;ITPR1
GO_Molecular_Function_2023	Protein Serine/Threonine Phosphatase Inhibitor Activity (GO:0004865)	3/10	2.066339e-01	9.999946e-01	0	0	2.249498e+00	3.547023e+00	PPP1R14A;PPP1R14B;PPP1R1A
GO_Molecular_Function_2023	Racemase And Epimerase Activity, Acting On Carbohydrates And Derivatives (GO:0016857)	3/10	2.066339e-01	9.999946e-01	0	0	2.249498e+00	3.547023e+00	GALE;DSEL;GFUS
GO_Molecular_Function_2023	Transmembrane Receptor Protein Serine/Threonine Kinase Binding (GO:0070696)	3/10	2.066339e-01	9.999946e-01	0	0	2.249498e+00	3.547023e+00	BMP4;SCUBE3;BMP5
GO_Molecular_Function_2023	Neuropeptide Receptor Activity (GO:0008188)	8/36	2.088853e-01	9.999946e-01	0	0	1.500134e+00	2.349165e+00	GAL;NPY5R;NPY2R;NPY1R;NMUR1;SSTR1;GRPR;NTSR1
GO_Molecular_Function_2023	Acidic Amino Acid Transmembrane Transporter Activity (GO:0015172)	4/15	2.094839e-01	9.999946e-01	0	0	1.908807e+00	2.983672e+00	UCP2;SLC1A3;SLC17A7;SLC25A13
GO_Molecular_Function_2023	Death Receptor Binding (GO:0005123)	4/15	2.094839e-01	9.999946e-01	0	0	1.908807e+00	2.983672e+00	NTF4;EDA;DAB2IP;MYD88
GO_Molecular_Function_2023	Sulfuric Ester Hydrolase Activity (GO:0008484)	4/15	2.094839e-01	9.999946e-01	0	0	1.908807e+00	2.983672e+00	ARSI;ARSG;SULF1;ARSB
GO_Molecular_Function_2023	Voltage-Gated Calcium Channel Activity (GO:0005245)	10/47	2.105430e-01	9.999946e-01	0	0	1.419173e+00	2.211164e+00	CATSPER1;CACNA2D1;CACNA2D2;SCN4A;SCN5A;CACNA1F;SCN2A;CACNA1E;SCN3A;CACNA1G
GO_Molecular_Function_2023	O-acyltransferase Activity (GO:0008374)	7/31	2.182295e-01	9.999946e-01	0	0	1.531273e+00	2.330916e+00	GPAM;SOAT1;LPCAT1;LCAT;LRAT;LCLAT1;PNPLA2
GO_Molecular_Function_2023	Monoatomic Ion Channel Activity (GO:0005216)	8/37	2.317657e-01	9.999946e-01	0	0	1.448319e+00	2.117484e+00	CHRNA1;P2RX5;MCUB;TRPV2;PKD2L1;TRPM3;KCNK3;CALHM6
GO_Molecular_Function_2023	Oxidoreductase Activity, Acting On Single Donors With Incorporation Of Molecular Oxygen, Incorporation Of Two Atoms Of Oxygen (GO:0016702)	5/21	2.374529e-01	9.999946e-01	0	0	1.640405e+00	2.358551e+00	TDO2;BCO2;CDO1;IDO2;IDO1
GO_Molecular_Function_2023	Triglyceride Lipase Activity (GO:0004806)	5/21	2.374529e-01	9.999946e-01	0	0	1.640405e+00	2.358551e+00	LIPE;LIPG;LCP1;LIPK;PNPLA2
GO_Molecular_Function_2023	Syntaxin-1 Binding (GO:0017075)	4/16	2.463301e-01	9.999946e-01	0	0	1.749635e+00	2.451384e+00	PRRT2;UNC13A;STXBP1;VAMP2
GO_Molecular_Function_2023	5'-(N(7)-methylguanosine 5'-triphospho)-[mRNA] Hydrolase Activity (GO:0140933)	2/6	2.474450e-01	9.999946e-01	0	0	2.624062e+00	3.664679e+00	NUDT7;NUDT1
GO_Molecular_Function_2023	L-serine Transmembrane Transporter Activity (GO:0015194)	2/6	2.474450e-01	9.999946e-01	0	0	2.624062e+00	3.664679e+00	SLC7A10;SLC38A5
GO_Molecular_Function_2023	NAD(P)H Oxidase H2O2-forming Activity (GO:0016174)	2/6	2.474450e-01	9.999946e-01	0	0	2.624062e+00	3.664679e+00	NOX4;KMO
GO_Molecular_Function_2023	Roundabout Binding (GO:0048495)	2/6	2.474450e-01	9.999946e-01	0	0	2.624062e+00	3.664679e+00	LRTM2;TGFB1I1
GO_Molecular_Function_2023	Adenylate Kinase Activity (GO:0004017)	2/6	2.474450e-01	9.999946e-01	0	0	2.624062e+00	3.664679e+00	AK5;AK7
GO_Molecular_Function_2023	Aldehyde-Lyase Activity (GO:0016832)	2/6	2.474450e-01	9.999946e-01	0	0	2.624062e+00	3.664679e+00	ALDOC;HOGA1
GO_Molecular_Function_2023	Aspartic-Type Endopeptidase Inhibitor Activity (GO:0019828)	2/6	2.474450e-01	9.999946e-01	0	0	2.624062e+00	3.664679e+00	NLRP7;GAPDH
GO_Molecular_Function_2023	Cell-Matrix Adhesion Mediator Activity (GO:0098634)	2/6	2.474450e-01	9.999946e-01	0	0	2.624062e+00	3.664679e+00	ITGA10;ITGA2
GO_Molecular_Function_2023	Extracellularly ATP-gated Monoatomic Cation Channel Activity (GO:0004931)	2/6	2.474450e-01	9.999946e-01	0	0	2.624062e+00	3.664679e+00	P2RX6;P2RX5
GO_Molecular_Function_2023	mRNA 5'-Phosphatase Activity (GO:0140818)	2/6	2.474450e-01	9.999946e-01	0	0	2.624062e+00	3.664679e+00	NUDT7;NUDT1
GO_Molecular_Function_2023	Minor Groove Of Adenine-Thymine-Rich DNA Binding (GO:0003680)	2/6	2.474450e-01	9.999946e-01	0	0	2.624062e+00	3.664679e+00	HMGA1;MAPT
GO_Molecular_Function_2023	Nucleotide Receptor Activity (GO:0016502)	2/6	2.474450e-01	9.999946e-01	0	0	2.624062e+00	3.664679e+00	P2RX6;P2RX5
GO_Molecular_Function_2023	Patched Binding (GO:0005113)	2/6	2.474450e-01	9.999946e-01	0	0	2.624062e+00	3.664679e+00	CCNB1;CAV1
GO_Molecular_Function_2023	Peroxisome Proliferator Activated Receptor Binding (GO:0042975)	2/6	2.474450e-01	9.999946e-01	0	0	2.624062e+00	3.664679e+00	ASXL3;HMGA1
GO_Molecular_Function_2023	Phosphatidylinositol 3-Kinase Regulatory Subunit Binding (GO:0036312)	2/6	2.474450e-01	9.999946e-01	0	0	2.624062e+00	3.664679e+00	NLRC3;PIK3AP1
GO_Molecular_Function_2023	Retinol Binding (GO:0019841)	2/6	2.474450e-01	9.999946e-01	0	0	2.624062e+00	3.664679e+00	CYP27C1;E2F1
GO_Molecular_Function_2023	Sugar-Phosphatase Activity (GO:0050308)	2/6	2.474450e-01	9.999946e-01	0	0	2.624062e+00	3.664679e+00	PFKFB4;TIGAR
GO_Molecular_Function_2023	Ubiquitin Ligase Activator Activity (GO:1990757)	2/6	2.474450e-01	9.999946e-01	0	0	2.624062e+00	3.664679e+00	CDC20;ENTREP1
GO_Molecular_Function_2023	D-glucose Transmembrane Transporter Activity (GO:0055056)	3/11	2.523711e-01	9.999946e-01	0	0	1.968193e+00	2.709916e+00	SLC2A3;SLC2A4;SLC2A6
GO_Molecular_Function_2023	Carbohydrate Kinase Activity (GO:0019200)	3/11	2.523711e-01	9.999946e-01	0	0	1.968193e+00	2.709916e+00	HK3;POMK;HK2
GO_Molecular_Function_2023	Cytidine Deaminase Activity (GO:0004126)	3/11	2.523711e-01	9.999946e-01	0	0	1.968193e+00	2.709916e+00	CDA;APOBEC3H;APOBEC3B
GO_Molecular_Function_2023	Fucosyltransferase Activity (GO:0008417)	3/11	2.523711e-01	9.999946e-01	0	0	1.968193e+00	2.709916e+00	FUT7;FUT9;FUT3
GO_Molecular_Function_2023	Neurexin Family Protein Binding (GO:0042043)	3/11	2.523711e-01	9.999946e-01	0	0	1.968193e+00	2.709916e+00	NLGN1;NLGN4X;SYTL4
GO_Molecular_Function_2023	Phospholipid Scramblase Activity (GO:0017128)	3/11	2.523711e-01	9.999946e-01	0	0	1.968193e+00	2.709916e+00	VMP1;ATG9B;PLSCR4
GO_Molecular_Function_2023	Sequence-Specific mRNA Binding (GO:1990825)	3/11	2.523711e-01	9.999946e-01	0	0	1.968193e+00	2.709916e+00	NOVA1;RBM24;LARP6
GO_Molecular_Function_2023	Signaling Receptor Complex Adaptor Activity (GO:0030159)	9/44	2.647814e-01	9.999946e-01	0	0	1.349980e+00	1.793922e+00	CARD10;IRS1;TRAT1;MAGI2;G3BP2;CD3G;SORBS1;CD3E;SH2B2
GO_Molecular_Function_2023	Tubulin Binding (GO:0015631)	56/322	2.691363e-01	9.999946e-01	0	0	1.106300e+00	1.452061e+00	DIXDC1;KIF14;KIF12;BRCA2;KIF15;KIF5C;STMN1;KIF5A;KIF21A;KIF21B;KIF1A;GTSE1;DLGAP5;DST;STARD9;UNC5C;KIF23;EML4;CLIP3;NAV3;KIFC1;DCX;EFHC1;BIRC5;KIF2C;KIF20A;TTLL12;MAPT;ATF5;GAPDH;SPACA9;SPATA4;SKA1;RACGAP1;CCDC181;MAP6;FSD1;CCT5;ENKD1;SPAG5;RCC2;PLK1;CFAP157;DCDC1;CENPE;KIF18A;KIF18B;CDK5;KIF26A;REEP4;PRC1;CCDC88C;CCDC170;SPC24;TTLL9;CDK5R1
GO_Molecular_Function_2023	Cysteine-Type Endopeptidase Inhibitor Activity (GO:0004869)	5/22	2.698893e-01	9.999946e-01	0	0	1.543819e+00	2.022006e+00	CSTB;CST2;CST1;PTTG1;CST7
GO_Molecular_Function_2023	Fibroblast Growth Factor Receptor Binding (GO:0005104)	5/22	2.698893e-01	9.999946e-01	0	0	1.543819e+00	2.022006e+00	KLB;KL;FGF9;FGF2;FGF10
GO_Molecular_Function_2023	Transmembrane Receptor Protein Tyrosine Kinase Activity (GO:0004714)	10/50	2.722312e-01	9.999946e-01	0	0	1.312500e+00	1.707698e+00	RET;NTRK1;PDGFRA;NTRK2;INSRR;KIT;CRIM1;FGFR4;IGF1R;FGFR1
GO_Molecular_Function_2023	PDZ Domain Binding (GO:0030165)	12/62	2.833053e-01	9.999946e-01	0	0	1.260038e+00	1.589197e+00	TGFBR3;NLGN1;TMEM88;USHBP1;CCDC88C;KIF14;CRIM1;ARHGAP29;FZD8;PDZK1;SLC26A6;CIT
GO_Molecular_Function_2023	Basic Amino Acid Transmembrane Transporter Activity (GO:0015174)	4/17	2.844221e-01	9.999946e-01	0	0	1.614952e+00	2.030472e+00	SLC7A6;SLC7A7;SLC38A5;SLC7A3
GO_Molecular_Function_2023	Calcium-Release Channel Activity (GO:0015278)	4/17	2.844221e-01	9.999946e-01	0	0	1.614952e+00	2.030472e+00	TRPA1;ITPR1;MCOLN2;RYR3
GO_Molecular_Function_2023	Hydrolase Activity, Acting On Carbon-Nitrogen (But Not Peptide) Bonds, In Cyclic Amidines (GO:0016814)	4/17	2.844221e-01	9.999946e-01	0	0	1.614952e+00	2.030472e+00	CDA;APOBEC3H;AICDA;APOBEC3B
GO_Molecular_Function_2023	Intracellular Calcium Activated Chloride Channel Activity (GO:0005229)	4/17	2.844221e-01	9.999946e-01	0	0	1.614952e+00	2.030472e+00	TTYH3;ANO4;CLCA4;ANO3
